pool,backbone,skin,seed,cal,method,burden@5,ndcg@5,burden@10,ndcg@10,burden@20,ndcg@20,burden@50,ndcg@50
full,NB,Normal,8,minmax,relevance_only,2.6,0.8687949224876581,3.3,0.914856882358379,2.7,0.945051411928014,3.36,0.9555344158752455
full,NB,Normal,8,minmax,hard_filter,2.0,0.8539316501572934,1.8,0.9052116356304493,1.35,0.938826684621968,1.42,0.9508075085885417
full,NB,Normal,8,minmax,proportional,0.0,0.8304198973631918,0.0,0.8899541168509599,0.05,0.9289799801831712,0.4,0.9612334964944959
full,NB,Normal,8,minmax,MMR,0.4,0.8304198973631918,2.8,0.8115558478722845,4.15,0.8410775468421096,3.74,0.8534684648894671
full,NB,Normal,8,minmax,FAIR_prefix,2.6,0.8687949224876581,3.3,0.914856882358379,2.7,0.945051411928014,3.36,0.9553368657835494
full,NB,Normal,8,minmax,proposed,0.0,0.8304198973631918,0.0,0.8899541168509599,0.0,0.9289799801831712,0.0,0.9195699444387295
full,NB,Normal,8,rank,relevance_only,2.6,0.8687949224876581,3.3,0.914856882358379,2.7,0.945051411928014,3.36,0.9555344158752455
full,NB,Normal,8,rank,hard_filter,2.0,0.8539316501572934,1.8,0.9052116356304493,1.35,0.938826684621968,1.42,0.9508075085885417
full,NB,Normal,8,rank,proportional,0.0,0.8304198973631918,0.0,0.8899541168509599,0.3,0.9289799801831712,0.82,0.9612334964944959
full,NB,Normal,8,rank,MMR,0.6,0.8687949224876581,3.0,0.914856882358379,2.65,0.9054303448721984,3.76,0.8852714727076534
full,NB,Normal,8,rank,FAIR_prefix,2.6,0.8687949224876581,3.3,0.914856882358379,2.7,0.945051411928014,3.36,0.9553368657835494
full,NB,Normal,8,rank,proposed,0.0,0.8304198973631918,0.0,0.8899541168509599,0.0,0.9289799801831712,0.0,0.9195699444387295
dense,NB,Normal,9,minmax,relevance_only,7.8,0.9999999999999999,7.9,1.0,8.4,0.9297398173927169,9.54,0.9135779784557421
dense,NB,Normal,9,minmax,hard_filter,7.8,0.9999999999999999,7.9,1.0,8.4,0.9297398173927169,9.54,0.9135779784557421
dense,NB,Normal,9,minmax,proportional,3.8,0.8539316501572934,5.1,0.9052116356304493,5.15,0.9040765119230995,5.86,0.8686925695116825
dense,NB,Normal,9,minmax,MMR,8.4,0.9999999999999999,8.0,0.9363792118010483,10.6,0.9225849326245721,9.3,0.8952877548891262
dense,NB,Normal,9,minmax,FAIR_prefix,7.8,0.9999999999999999,7.9,1.0,8.4,0.9297398173927169,9.54,0.9135779784557421
dense,NB,Normal,9,minmax,proposed,4.2,0.8687949224876581,4.2,0.914856882358379,4.25,0.8713673726162159,4.26,0.825365402553626
dense,NB,Normal,9,rank,relevance_only,7.8,0.9999999999999999,7.9,1.0,8.4,0.9297398173927169,9.54,0.9135779784557421
dense,NB,Normal,9,rank,hard_filter,7.8,0.9999999999999999,7.9,1.0,8.4,0.9297398173927169,9.54,0.9135779784557421
dense,NB,Normal,9,rank,proportional,4.2,0.8539316501572934,5.1,0.9052116356304493,5.9,0.9053891932372545,7.26,0.8858476083031743
dense,NB,Normal,9,rank,MMR,8.0,0.9999999999999999,7.8,0.9363792118010483,9.3,0.9266029294647911,8.94,0.9001889338657805
dense,NB,Normal,9,rank,FAIR_prefix,7.8,0.9999999999999999,7.9,1.0,8.4,0.9297398173927169,9.54,0.9135779784557421
dense,NB,Normal,9,rank,proposed,4.2,0.8687949224876581,4.2,0.914856882358379,4.4,0.8713673726162159,4.36,0.8249064560892019
full,NB,Normal,9,minmax,relevance_only,5.6,0.9999999999999999,3.4,0.9216017310213245,2.85,0.9494043170253827,2.92,0.9723821856645821
full,NB,Normal,9,minmax,hard_filter,2.4,0.8539316501572934,2.0,0.9052116356304493,1.15,0.938826684621968,1.3,0.9525715744779808
full,NB,Normal,9,minmax,proportional,0.0,0.8304198973631918,0.0,0.8899541168509599,0.05,0.9289799801831712,0.3,0.946350359710403
full,NB,Normal,9,minmax,MMR,4.6,0.9999999999999999,4.1,0.9305687780632227,4.25,0.9196813464899138,2.36,0.9561578077436932
full,NB,Normal,9,minmax,FAIR_prefix,3.2,0.8687949224876581,3.4,0.914856882358379,2.85,0.945051411928014,2.92,0.9700061385844561
full,NB,Normal,9,minmax,proposed,0.0,0.8304198973631918,0.0,0.8899541168509599,0.0,0.9289799801831712,0.0,0.9312309908643309
full,NB,Normal,9,rank,relevance_only,5.6,0.9999999999999999,3.4,0.9216017310213245,2.85,0.9494043170253827,2.92,0.9723821856645821
full,NB,Normal,9,rank,hard_filter,2.4,0.8539316501572934,2.0,0.9052116356304493,1.15,0.938826684621968,1.3,0.9525715744779808
full,NB,Normal,9,rank,proportional,0.0,0.8304198973631918,0.0,0.8899541168509599,0.15,0.9289799801831712,0.56,0.9466649030019433
full,NB,Normal,9,rank,MMR,3.6,0.9999999999999999,3.7,1.0,3.3,0.9268651891357484,2.56,0.9461966731411551
full,NB,Normal,9,rank,FAIR_prefix,3.2,0.8687949224876581,3.4,0.914856882358379,2.85,0.945051411928014,2.92,0.9700061385844561
full,NB,Normal,9,rank,proposed,0.0,0.8304198973631918,0.0,0.8899541168509599,0.0,0.9289799801831712,0.0,0.9312309908643309
dense,NB,Oily,0,minmax,relevance_only,8.6,0.7860137352654724,9.7,0.8611375561264455,10.05,0.9103827127966565,10.62,0.8342211575261093
dense,NB,Oily,0,minmax,hard_filter,8.6,0.7860137352654724,9.7,0.8611375561264455,10.05,0.9103827127966565,10.62,0.8342211575261093
dense,NB,Oily,0,minmax,proportional,5.0,0.9999999999999999,5.1,1.0,6.0,0.9292557582488418,6.96,0.8526151356064817
dense,NB,Oily,0,minmax,MMR,11.6,0.8304198973631918,9.7,0.8899541168509599,8.25,0.7863907529725154,9.68,0.8248113489668123
dense,NB,Oily,0,minmax,FAIR_prefix,8.6,0.7860137352654724,9.7,0.8611375561264455,10.05,0.9103827127966565,10.62,0.8342211575261093
dense,NB,Oily,0,minmax,proposed,4.0,0.9999999999999999,4.1,0.8643145546088338,4.1,0.8385383958094994,4.28,0.7159396086608503
dense,NB,Oily,0,rank,relevance_only,8.6,0.7860137352654724,9.7,0.8611375561264455,10.05,0.9103827127966565,10.62,0.8342211575261093
dense,NB,Oily,0,rank,hard_filter,8.6,0.7860137352654724,9.7,0.8611375561264455,10.05,0.9103827127966565,10.62,0.8342211575261093
dense,NB,Oily,0,rank,proportional,4.4,0.9999999999999999,5.1,1.0,6.2,0.9671350294324228,7.56,0.8285852489608394
dense,NB,Oily,0,rank,MMR,11.8,0.8304198973631918,11.2,0.8899541168509599,9.85,0.7825992944859814,10.02,0.8384625833954323
dense,NB,Oily,0,rank,FAIR_prefix,8.6,0.7860137352654724,9.7,0.8611375561264455,10.05,0.9103827127966565,10.62,0.8342211575261093
dense,NB,Oily,0,rank,proposed,4.0,0.9999999999999999,4.1,0.8643145546088338,4.1,0.8396162836084377,4.28,0.7162090488555478
full,NB,Oily,0,minmax,relevance_only,3.2,0.9999999999999999,2.2,0.9216017310213245,1.8,0.9494043170253827,3.02,0.9097594528827141
full,NB,Oily,0,minmax,hard_filter,3.2,0.9999999999999999,2.2,0.9216017310213245,1.65,0.9494043170253827,1.42,0.9106805852979841
full,NB,Oily,0,minmax,proportional,0.0,0.8304198973631918,0.0,0.8899541168509599,0.2,0.8591862008099189,0.68,0.9231363402318832
full,NB,Oily,0,minmax,MMR,0.8,0.8539316501572934,0.9,0.9052116356304493,3.5,0.9004420464565851,4.3,0.8869459363958125
full,NB,Oily,0,minmax,FAIR_prefix,3.2,0.9999999999999999,2.2,0.9216017310213245,1.8,0.9494043170253827,3.02,0.9097594528827141
full,NB,Oily,0,minmax,proposed,0.0,0.8304198973631918,0.0,0.8899541168509599,0.0,0.8591862008099189,0.0,0.9231363402318832
full,NB,Oily,0,rank,relevance_only,3.2,0.9999999999999999,2.2,0.9216017310213245,1.8,0.9494043170253827,3.02,0.9097594528827141
full,NB,Oily,0,rank,hard_filter,3.2,0.9999999999999999,2.2,0.9216017310213245,1.65,0.9494043170253827,1.42,0.9106805852979841
full,NB,Oily,0,rank,proportional,0.0,0.8304198973631918,0.0,0.8899541168509599,0.1,0.8591862008099189,0.92,0.9231363402318832
full,NB,Oily,0,rank,MMR,1.6,0.9999999999999999,2.6,0.9363792118010483,2.45,0.9589412206131108,4.2,0.9336710771781265
full,NB,Oily,0,rank,FAIR_prefix,3.2,0.9999999999999999,2.2,0.9216017310213245,1.8,0.9494043170253827,3.02,0.9097594528827141
full,NB,Oily,0,rank,proposed,0.0,0.8304198973631918,0.0,0.8899541168509599,0.0,0.8591862008099189,0.0,0.9231363402318832
dense,NB,Oily,1,minmax,relevance_only,13.0,0.9999999999999999,10.2,1.0,10.05,0.9676617088516801,10.22,0.8902421060520342
dense,NB,Oily,1,minmax,hard_filter,13.0,0.9999999999999999,10.2,1.0,10.05,0.9676617088516801,10.22,0.8902421060520342
dense,NB,Oily,1,minmax,proportional,4.4,0.8687949224876581,5.5,0.914856882358379,5.85,0.876863747844432,6.86,0.8560152673479487
dense,NB,Oily,1,minmax,MMR,6.6,0.8687949224876581,8.9,0.8414929602590189,8.35,0.8593200938847453,8.7,0.831279734498785
dense,NB,Oily,1,minmax,FAIR_prefix,13.0,0.9999999999999999,10.2,1.0,10.05,0.9676617088516801,10.22,0.8902421060520342
dense,NB,Oily,1,minmax,proposed,3.6,0.8539316501572934,4.0,0.835780413693672,4.35,0.826929577173108,4.28,0.755196449171826
dense,NB,Oily,1,rank,relevance_only,13.0,0.9999999999999999,10.2,1.0,10.05,0.9676617088516801,10.22,0.8902421060520342
dense,NB,Oily,1,rank,hard_filter,13.0,0.9999999999999999,10.2,1.0,10.05,0.9676617088516801,10.22,0.8902421060520342
dense,NB,Oily,1,rank,proportional,5.0,0.9999999999999999,5.4,0.9216017310213245,5.85,0.8823158531781944,7.46,0.8593390515127562
dense,NB,Oily,1,rank,MMR,6.6,0.8687949224876581,8.9,0.914856882358379,8.5,0.8703104857740923,9.36,0.8527769659307869
dense,NB,Oily,1,rank,FAIR_prefix,13.0,0.9999999999999999,10.2,1.0,10.05,0.9676617088516801,10.22,0.8902421060520342
dense,NB,Oily,1,rank,proposed,3.6,0.8539316501572934,4.0,0.835780413693672,4.4,0.826929577173108,4.32,0.7677008737168303
full,NB,Oily,1,minmax,relevance_only,2.4,0.8539316501572934,1.2,0.9052116356304493,1.4,0.938826684621968,3.38,0.9494685381845035
full,NB,Oily,1,minmax,hard_filter,2.4,0.8539316501572934,1.2,0.9052116356304493,1.4,0.938826684621968,1.14,0.9492220534081822
full,NB,Oily,1,minmax,proportional,0.0,0.8304198973631918,0.0,0.8899541168509599,0.3,0.8916732298167266,0.5,0.912379358045162
full,NB,Oily,1,minmax,MMR,1.0,0.9999999999999999,3.2,1.0,2.5,0.9303549584852354,3.0,0.899233502853611
full,NB,Oily,1,minmax,FAIR_prefix,2.4,0.8539316501572934,1.2,0.9052116356304493,1.4,0.938826684621968,3.38,0.9494685381845035
full,NB,Oily,1,minmax,proposed,0.0,0.8304198973631918,0.0,0.8899541168509599,0.0,0.8916732298167266,0.0,0.8963958921679106
full,NB,Oily,1,rank,relevance_only,2.4,0.8539316501572934,1.2,0.9052116356304493,1.4,0.938826684621968,3.38,0.9494685381845035
full,NB,Oily,1,rank,hard_filter,2.4,0.8539316501572934,1.2,0.9052116356304493,1.4,0.938826684621968,1.14,0.9492220534081822
full,NB,Oily,1,rank,proportional,0.0,0.8304198973631918,0.0,0.8899541168509599,0.1,0.8916732298167266,0.62,0.9128743412157067
full,NB,Oily,1,rank,MMR,1.4,0.9999999999999999,3.2,1.0,2.8,0.895795410954727,3.48,0.8700978565316432
full,NB,Oily,1,rank,FAIR_prefix,2.4,0.8539316501572934,1.2,0.9052116356304493,1.4,0.938826684621968,3.38,0.9494685381845035
full,NB,Oily,1,rank,proposed,0.0,0.8304198973631918,0.0,0.8899541168509599,0.0,0.8916732298167266,0.0,0.8963958921679106
dense,NB,Oily,2,minmax,relevance_only,6.8,0.9999999999999999,8.3,1.0,9.55,0.9659370277440174,10.42,0.8910532515800474
dense,NB,Oily,2,minmax,hard_filter,6.8,0.9999999999999999,8.3,1.0,9.55,0.9659370277440174,10.42,0.8910532515800474
dense,NB,Oily,2,minmax,proportional,4.2,0.9999999999999999,5.4,1.0,5.85,0.8958395793015838,6.08,0.9120694586282773
dense,NB,Oily,2,minmax,MMR,7.0,0.7227265726449517,7.8,0.8200685179888283,7.85,0.7760693654105846,8.84,0.8030997096668332
dense,NB,Oily,2,minmax,FAIR_prefix,6.8,0.9999999999999999,8.3,1.0,9.55,0.9659370277440174,10.42,0.8910532515800474
dense,NB,Oily,2,minmax,proposed,3.8,0.9999999999999999,4.1,0.8630152897016883,4.35,0.9115945407352252,4.32,0.7615827546053473
dense,NB,Oily,2,rank,relevance_only,6.8,0.9999999999999999,8.3,1.0,9.55,0.9659370277440174,10.42,0.8910532515800474
dense,NB,Oily,2,rank,hard_filter,6.8,0.9999999999999999,8.3,1.0,9.55,0.9659370277440174,10.42,0.8910532515800474
dense,NB,Oily,2,rank,proportional,4.2,0.9999999999999999,5.1,1.0,6.05,0.9275139623766072,7.36,0.8688654827914938
dense,NB,Oily,2,rank,MMR,7.6,0.8539316501572934,9.8,0.8415908474314976,9.65,0.8604611548686343,9.38,0.8341160624094619
dense,NB,Oily,2,rank,FAIR_prefix,6.8,0.9999999999999999,8.3,1.0,9.55,0.9659370277440174,10.42,0.8910532515800474
dense,NB,Oily,2,rank,proposed,3.8,0.9999999999999999,4.3,0.9266360779006398,4.35,0.9142686819567312,4.38,0.7614063489127227
full,NB,Oily,2,minmax,relevance_only,2.4,0.9999999999999999,1.2,0.9266360779006398,1.25,0.9203150289737942,3.24,0.9417296813456025
full,NB,Oily,2,minmax,hard_filter,2.4,0.9999999999999999,1.2,0.9266360779006398,1.15,0.9197883495545369,1.38,0.9270178311846765
full,NB,Oily,2,minmax,proportional,0.0,0.8687949224876581,0.0,0.914856882358379,0.1,0.9077446615615693,0.64,0.9327318487433339
full,NB,Oily,2,minmax,MMR,6.2,0.9999999999999999,4.8,0.9363792118010483,3.6,0.9248782483571284,3.86,0.926887749992125
full,NB,Oily,2,minmax,FAIR_prefix,2.4,0.9999999999999999,1.2,0.9266360779006398,1.25,0.9203150289737942,3.24,0.9417296813456025
full,NB,Oily,2,minmax,proposed,0.0,0.8687949224876581,0.0,0.914856882358379,0.0,0.8754063704132495,0.0,0.8891747403575643
full,NB,Oily,2,rank,relevance_only,2.4,0.9999999999999999,1.2,0.9266360779006398,1.25,0.9203150289737942,3.24,0.9417296813456025
full,NB,Oily,2,rank,hard_filter,2.4,0.9999999999999999,1.2,0.9266360779006398,1.15,0.9197883495545369,1.38,0.9270178311846765
full,NB,Oily,2,rank,proportional,0.0,0.8687949224876581,0.0,0.914856882358379,0.1,0.9077446615615693,0.74,0.932502317124064
full,NB,Oily,2,rank,MMR,6.0,0.9999999999999999,4.8,0.9363792118010483,3.45,0.9241910479142423,3.96,0.9143408904676391
full,NB,Oily,2,rank,FAIR_prefix,2.4,0.9999999999999999,1.2,0.9266360779006398,1.25,0.9203150289737942,3.24,0.9417296813456025
full,NB,Oily,2,rank,proposed,0.0,0.8687949224876581,0.0,0.914856882358379,0.0,0.8754063704132495,0.0,0.8891747403575643
dense,NB,Oily,3,minmax,relevance_only,6.8,0.9999999999999999,8.1,1.0,10.25,0.9603789329441843,9.94,0.8984162540501376
dense,NB,Oily,3,minmax,hard_filter,6.8,0.9999999999999999,8.1,1.0,10.25,0.9603789329441843,9.94,0.8984162540501376
dense,NB,Oily,3,minmax,proportional,5.0,0.9999999999999999,5.1,0.9216017310213245,6.1,0.8797592755106184,6.62,0.831311397276285
dense,NB,Oily,3,minmax,MMR,9.2,0.9999999999999999,10.1,0.933745776545611,9.3,0.8859920787520084,9.44,0.7987432514671106
dense,NB,Oily,3,minmax,FAIR_prefix,6.8,0.9999999999999999,8.1,1.0,10.25,0.9603789329441843,9.94,0.8984162540501376
dense,NB,Oily,3,minmax,proposed,3.8,0.8539316501572934,3.9,0.9052116356304493,4.1,0.7984923459418414,4.22,0.6925469887248644
dense,NB,Oily,3,rank,relevance_only,6.8,0.9999999999999999,8.1,1.0,10.25,0.9603789329441843,9.94,0.8984162540501376
dense,NB,Oily,3,rank,hard_filter,6.8,0.9999999999999999,8.1,1.0,10.25,0.9603789329441843,9.94,0.8984162540501376
dense,NB,Oily,3,rank,proportional,5.0,0.9999999999999999,5.1,0.9266360779006398,6.3,0.8830803379577173,7.52,0.8761647737206746
dense,NB,Oily,3,rank,MMR,9.2,0.9999999999999999,10.1,0.933745776545611,9.2,0.9231787152289858,8.9,0.8091304019032967
dense,NB,Oily,3,rank,FAIR_prefix,6.8,0.9999999999999999,8.1,1.0,10.25,0.9603789329441843,9.94,0.8984162540501376
dense,NB,Oily,3,rank,proposed,3.8,0.8539316501572934,3.9,0.9052116356304493,4.1,0.7973931457054476,4.34,0.7058699462563073
full,NB,Oily,3,minmax,relevance_only,0.8,0.9999999999999999,1.7,1.0,2.05,0.9999999999999999,2.98,0.9687312440650732
full,NB,Oily,3,minmax,hard_filter,0.8,0.9999999999999999,1.8,1.0,1.5,0.9665625086152865,1.2,0.953191104043171
full,NB,Oily,3,minmax,proportional,0.0,0.9999999999999999,0.0,1.0,0.15,0.9626932496335552,0.56,0.9363916610188944
full,NB,Oily,3,minmax,MMR,4.2,0.8304198973631918,3.5,0.8165901947515998,4.1,0.8432486621399025,3.66,0.8832802160549673
full,NB,Oily,3,minmax,FAIR_prefix,0.8,0.9999999999999999,1.7,1.0,2.05,0.9999999999999999,2.98,0.9687312440650732
full,NB,Oily,3,minmax,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9616153618346169,0.0,0.9051692939342795
full,NB,Oily,3,rank,relevance_only,0.8,0.9999999999999999,1.7,1.0,2.05,0.9999999999999999,2.98,0.9687312440650732
full,NB,Oily,3,rank,hard_filter,0.8,0.9999999999999999,1.8,1.0,1.5,0.9665625086152865,1.2,0.953191104043171
full,NB,Oily,3,rank,proportional,0.0,0.9999999999999999,0.0,1.0,0.15,0.9616153618346169,0.76,0.9498600917829209
full,NB,Oily,3,rank,MMR,2.6,0.8304198973631918,4.8,0.8165901947515998,3.8,0.8816333003052854,3.66,0.9056182061207452
full,NB,Oily,3,rank,FAIR_prefix,0.8,0.9999999999999999,1.7,1.0,2.05,0.9999999999999999,2.98,0.9687312440650732
full,NB,Oily,3,rank,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9616153618346169,0.0,0.9051692939342795
dense,NB,Oily,4,minmax,relevance_only,6.4,0.9999999999999999,8.6,1.0,9.65,0.9219942947788013,9.9,0.8861454142949614
dense,NB,Oily,4,minmax,hard_filter,6.4,0.9999999999999999,8.6,1.0,9.65,0.9219942947788013,9.9,0.8861454142949614
dense,NB,Oily,4,minmax,proportional,4.8,0.8304198973631918,5.7,0.8899541168509599,5.95,0.8966416890348514,6.42,0.8413143990130693
dense,NB,Oily,4,minmax,MMR,7.8,0.69921481985085,7.6,0.8048109992093389,8.75,0.8405939007264719,9.54,0.8138986024242341
dense,NB,Oily,4,minmax,FAIR_prefix,6.4,0.9999999999999999,8.6,1.0,9.65,0.9219942947788013,9.9,0.8861454142949614
dense,NB,Oily,4,minmax,proposed,4.0,0.8304198973631918,4.2,0.8263333286520083,4.3,0.8189736995031545,4.26,0.8107488294063092
dense,NB,Oily,4,rank,relevance_only,6.4,0.9999999999999999,8.6,1.0,9.65,0.9219942947788013,9.9,0.8861454142949614
dense,NB,Oily,4,rank,hard_filter,6.4,0.9999999999999999,8.6,1.0,9.65,0.9219942947788013,9.9,0.8861454142949614
dense,NB,Oily,4,rank,proportional,4.8,0.8304198973631918,5.7,0.8899541168509599,6.35,0.9289799801831712,7.54,0.8405184256450784
dense,NB,Oily,4,rank,MMR,7.8,0.69921481985085,8.5,0.8048109992093389,9.1,0.8052182471563343,9.74,0.7851358150938315
dense,NB,Oily,4,rank,FAIR_prefix,6.4,0.9999999999999999,8.6,1.0,9.65,0.9219942947788013,9.9,0.8861454142949614
dense,NB,Oily,4,rank,proposed,4.0,0.8304198973631918,4.2,0.8263333286520083,4.35,0.8191080558414311,4.26,0.8103148306154772
full,NB,Oily,4,minmax,relevance_only,2.4,0.9999999999999999,1.6,1.0,2.15,0.9603789329441843,2.88,0.9495312077431923
full,NB,Oily,4,minmax,hard_filter,2.4,0.9999999999999999,1.6,1.0,1.55,0.9603789329441843,1.1,0.9480849747395932
full,NB,Oily,4,minmax,proportional,0.0,0.9999999999999999,0.0,0.9305687780632227,0.5,0.9551913563983281,0.58,0.9323301151476906
full,NB,Oily,4,minmax,MMR,4.8,0.8539316501572934,4.4,0.9052116356304493,4.25,0.9015199342555233,3.54,0.9288580451667053
full,NB,Oily,4,minmax,FAIR_prefix,2.4,0.9999999999999999,1.6,1.0,2.15,0.9603789329441843,2.88,0.9494174138195132
full,NB,Oily,4,minmax,proposed,0.0,0.9999999999999999,0.0,0.9305687780632227,0.0,0.9551913563983281,0.0,0.9304270944617267
full,NB,Oily,4,rank,relevance_only,2.4,0.9999999999999999,1.6,1.0,2.15,0.9603789329441843,2.88,0.9495312077431923
full,NB,Oily,4,rank,hard_filter,2.4,0.9999999999999999,1.6,1.0,1.55,0.9603789329441843,1.1,0.9480849747395932
full,NB,Oily,4,rank,proportional,0.0,0.9999999999999999,0.0,0.9305687780632227,0.2,0.9551913563983281,0.7,0.932234299137962
full,NB,Oily,4,rank,MMR,4.8,0.8539316501572934,3.8,0.9052116356304493,3.8,0.938826684621968,3.66,0.9184617176451155
full,NB,Oily,4,rank,FAIR_prefix,2.4,0.9999999999999999,1.6,1.0,2.15,0.9603789329441843,2.88,0.9494174138195132
full,NB,Oily,4,rank,proposed,0.0,0.9999999999999999,0.0,0.9305687780632227,0.0,0.9551913563983281,0.0,0.9304270944617267
dense,NB,Oily,5,minmax,relevance_only,7.6,0.9999999999999999,8.2,0.9363792118010483,10.65,0.9234312107046965,10.06,0.9249884411063588
dense,NB,Oily,5,minmax,hard_filter,7.6,0.9999999999999999,8.2,0.9363792118010483,10.65,0.9234312107046965,10.06,0.9249884411063588
dense,NB,Oily,5,minmax,proportional,4.4,0.8539316501572934,5.0,0.9052116356304493,5.7,0.866009924347109,6.14,0.8813906726589751
dense,NB,Oily,5,minmax,MMR,7.8,0.9999999999999999,9.1,0.9363792118010483,9.1,0.9260762500455338,9.14,0.8658170576286456
dense,NB,Oily,5,minmax,FAIR_prefix,7.6,0.9999999999999999,8.2,0.9363792118010483,10.65,0.9234312107046965,10.06,0.9249884411063588
dense,NB,Oily,5,minmax,proposed,3.8,0.8539316501572934,4.4,0.9052116356304493,4.1,0.9033166747135537,4.18,0.8418237355928644
dense,NB,Oily,5,rank,relevance_only,7.6,0.9999999999999999,8.2,0.9363792118010483,10.65,0.9234312107046965,10.06,0.9249884411063588
dense,NB,Oily,5,rank,hard_filter,7.6,0.9999999999999999,8.2,0.9363792118010483,10.65,0.9234312107046965,10.06,0.9249884411063588
dense,NB,Oily,5,rank,proportional,4.4,0.8539316501572934,5.0,0.9052116356304493,6.3,0.8651636462669846,7.1,0.8826074026792391
dense,NB,Oily,5,rank,MMR,7.8,0.9999999999999999,10.3,0.933745776545611,10.0,0.8908404240806661,9.06,0.8828783394973208
dense,NB,Oily,5,rank,FAIR_prefix,7.6,0.9999999999999999,8.2,0.9363792118010483,10.65,0.9234312107046965,10.06,0.9249884411063588
dense,NB,Oily,5,rank,proposed,3.8,0.8539316501572934,4.4,0.9052116356304493,4.25,0.9040765119230995,4.28,0.8412232088978518
full,NB,Oily,5,minmax,relevance_only,3.2,0.9999999999999999,1.6,0.9216017310213245,1.25,0.9165393464578057,2.7,0.9407051426726646
full,NB,Oily,5,minmax,hard_filter,3.2,0.9999999999999999,1.6,0.9216017310213245,1.1,0.9165393464578057,1.46,0.9407051426726646
full,NB,Oily,5,minmax,proportional,0.0,0.8304198973631918,0.0,0.8899541168509599,0.0,0.8934699702747569,0.64,0.9277324222779884
full,NB,Oily,5,minmax,MMR,3.6,0.9999999999999999,5.0,0.9363792118010483,3.45,0.8881969788619527,3.86,0.9389719656224731
full,NB,Oily,5,minmax,FAIR_prefix,3.2,0.9999999999999999,1.6,0.9216017310213245,1.25,0.9165393464578057,2.7,0.9407051426726646
